date,platform,acquisition_source,dau,dau_via_notifications,dau_via_launcher,dau_via_deeplink,installs,uninstalls,d0_uninstalls,d1,d7,d30,pvs,sessions,logins,avg_engagement_time_per_user,avg_sessions_per_user,avg_pvs_per_session,pct_d0_notification_opt_in,pct_d0_login,pct_dau_logged_in,pct_dau_via_notifications,pct_dau_via_launcher,pct_dau_via_deeplink,net_installs,week,month,d1_cohort_day,d7_cohort_day,d30_cohort_day,d1_cohort_week,d7_cohort_week,d30_cohort_week,d1_cohort_month,d7_cohort_month,d30_cohort_month,d1_users,d7_users,d30_users,avg_engagement_time,d0_notification_opt_in,d0_login,dau_logged_in,d1_corrected,d7_corrected,d30_corrected,d1_installs,d7_installs,d30_installs
2025-11-22,android,All,267476,98202,144696,64976,3316,4638,478,0.239130435,0.050241471,0.035172158,3056939,589343,664,338.4063692,2.203349086,5.187028606,0.605335787,0.157773689,0.316746175,0.36714322,0.540968162,0.24292273,-1322,2025-W47,Nov-25,21-Nov-2025,15-Nov-2025,23-Oct-2025,2025-W47,2025-W46,2025-W43,Nov-25,Nov-25,Oct-25,924.48,564.01,355.27,"90,515,582.01","2,007.29",523.18,"84,722.00",0.269040108,0.141505183,0.086074808,"3,866","11,226","10,101"
2025-11-23,android,WTA,14575,7312,2772,5887,253,300,24,0.152941176,0.092436975,0.075268817,91990,22640,26,206.8765009,1.553344768,4.063162544,0.691176471,0.161764706,0.242538593,0.501680961,0.190188679,0.403910806,-47,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,44.81,53.61,72.03,"3,015,225.00",174.87,40.93,"3,535.00",0.191176471,0.000000000,0.014705882,293,580,957
2025-11-23,ios,paid,5842,1458,4611,294,83,0,0,0.466666667,0.389830508,0.287671233,80301,15968,10,465.9801438,2.73331051,5.02887024,0.382608696,0.156521739,0.348853132,0.249572064,0.789284492,0.050325231,83,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,33.13,31.97,0.00,"2,722,256.00",31.76,12.99,"2,038.00",0.452173913,0.347826087,0.278260870,71,82,0
2025-11-23,ios,others,780,232,528,117,1,0,0,0.064516129,0.266666667,0,5168,898,1,175.0858974,1.151282051,5.755011136,0.34375,0.1875,0.197435897,0.297435897,0.676923077,0.15,1,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,0.00,0.53,0.00,"136,567.00",0.34,0.19,154.00,0.250000000,0.093750000,0.031250000,0,2,"2,048"
2025-11-23,ios,WTA,1866,506,1378,183,62,0,0,0,0,0.222222222,14790,2559,1,192.573955,1.371382637,5.779601407,0.363636364,0.181818182,0.240621651,0.271168274,0.738478028,0.09807074,62,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,0.00,0.00,89.78,"359,343.00",22.55,11.27,449.00,0.090909091,0.090909091,0.090909091,59,71,404
2025-11-23,android,paid,43136,24599,16382,6752,149,1854,17,0.15503876,0.026219883,0.021080688,326271,72503,83,227.3031806,1.68080026,4.500103444,0.505494505,0.054945055,0.237388724,0.570266135,0.379775593,0.15652819,-1705,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,28.68,179.92,0.19,"9,804,950.00",75.32,8.19,"10,240.00",0.131868132,0.087912088,0.010989011,185,"6,862",9
2025-11-23,android,others,2150,1058,535,817,118,40,170,0.244444444,0.123025769,0.101344364,16110,3522,17,362.9009302,1.638139535,4.574105622,0.584144645,0.114047288,0.41627907,0.492093023,0.248837209,0.38,78,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,30.31,17.47,7.40,"780,237.00",68.93,13.46,895.00,0.280945758,0.164116829,0.112656467,124,142,73
2025-11-23,ios,organic,273634,50002,233514,15051,1985,0,0,0.335985853,0.32300885,0.255960729,3070719,543218,109,337.9711695,1.985199208,5.652829987,0.369547978,0.137985726,0.241464876,0.18273314,0.853380793,0.05500413,1985,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,621.91,707.39,43.26,"92,480,402.99",733.55,273.90,"66,073.00",0.383029342,0.289452815,0.236320381,"1,851","2,190",169
2025-11-23,android,organic,210871,69797,123706,52579,2866,2430,220,0.301945525,0.103060587,0.094452774,2638926,495069,540,376.7922806,2.347733923,5.330420608,0.600735294,0.203676471,0.337557085,0.33099383,0.586643019,0.249342015,436,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,819.48,292.69,0.28,"79,454,565.00","1,721.71",583.74,"71,181.00",0.342647059,0.166911765,0.098529412,"2,714","2,840",3
2025-11-23,ios,All,282118,52198,240030,15642,2131,0,0,0.338304553,0.32527346,0.255599473,3170978,562639,121,339.2146868,1.994339248,5.635901528,0.372076541,0.141743444,0.243561205,0.18502187,0.850814198,0.055444885,2131,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,670.18,762.77,215.73,"95,698,569.01",792.90,302.06,"68,713.00",0.383368569,0.288231149,0.233967583,"1,981","2,345",844
2025-11-23,android,All,270732,102766,143395,66035,3386,4624,431,0.269040108,0.045543317,0.038357695,3073297,593734,666,343.7162101,2.193069161,5.176218643,0.603174603,0.170068027,0.317106954,0.379585716,0.529656635,0.243912799,-1238,2025-W48,Nov-25,22-Nov-2025,16-Nov-2025,24-Oct-2025,2025-W47,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,892.14,474.74,440.46,"93,054,976.99","2,042.35",575.85,"85,851.00",0.309651475,0.157730116,0.096961573,"3,316","10,424","11,483"
2025-11-24,android,WTA,17407,8874,3434,7197,309,309,29,0.191176471,0.125,0.058020478,111456,27776,23,207.1331648,1.595679899,4.012672811,0.746268657,0.164179104,0.233526742,0.50979491,0.197276958,0.413454357,0,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,48.37,36.88,42.47,"3,605,567.00",230.60,50.73,"4,065.00",0.223880597,0.044776119,0.014925373,253,295,732
2025-11-24,ios,paid,6846,1822,5309,485,138,0,0,0.452173913,0.306122449,0.333333333,98061,19526,15,452.0772714,2.852176453,5.022073133,0.461928934,0.152284264,0.333333333,0.266140812,0.775489337,0.070844289,138,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,37.53,37.04,0.00,"3,094,921.00",63.75,21.02,"2,282.00",0.472081218,0.375634518,0.269035533,83,121,0
2025-11-24,android,organic,252506,88293,149255,65505,3579,2450,318,0.342647059,0.176594254,0.132062147,3267056,617701,568,367.7007913,2.446282465,5.289057327,0.614386792,0.170400943,0.318816187,0.349666939,0.591094865,0.259419578,1129,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,982.03,521.31,13.60,"92,846,656.01","2,198.89",609.86,"80,503.00",0.326061321,0.182193396,0.106721698,"2,866","2,952",103
2025-11-24,android,paid,51244,28686,20082,9147,137,1645,20,0.131868132,0.055191768,0.02050581,393132,88983,87,223.4862423,1.736456951,4.418057382,0.432692308,0.057692308,0.229587854,0.559792366,0.391889782,0.178498946,-1508,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,19.65,196.59,14.15,"11,452,329.00",59.28,7.90,"11,765.00",0.134615385,0.096153846,0.028846154,149,"3,562",690
2025-11-24,ios,WTA,2210,676,1523,323,60,0,0,0.090909091,0.142857143,0,18247,3471,0,215.1914027,1.570588235,5.256986459,0.416666667,0.083333333,0.223529412,0.305882353,0.689140271,0.146153846,60,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,5.64,8.14,0.00,"475,573.00",25.00,5.00,494.00,0.166666667,0.166666667,0.000000000,62,57,92
2025-11-24,ios,organic,310380,64484,258458,22439,3055,0,0,0.383029342,0.332043344,0.306161746,3667918,676277,111,354.1995296,2.178867839,5.423691771,0.443844492,0.140928726,0.231812617,0.207758232,0.832714737,0.072295251,3055,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,760.31,696.63,317.80,"109,936,450.00","1,355.94",430.54,"71,950.00",0.320194384,0.246760259,0.200863931,"1,985","2,098","1,038"
2025-11-24,android,others,2721,1275,724,1099,135,44,258,0.280945758,0.150641026,0.08301682,19959,4528,17,354.9136347,1.664094083,4.40790636,0.624760077,0.099808061,0.382212422,0.468577729,0.266078648,0.403895627,91,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,33.15,17.17,1.74,"965,720.00",84.34,13.47,"1,040.00",0.250479846,0.131477927,0.097888676,118,114,21
2025-11-24,ios,others,985,298,596,221,0,0,0,0.25,0.125,0,6465,1206,1,164.977665,1.224365482,5.360696517,0.432432432,0.054054054,0.168527919,0.302538071,0.605076142,0.224365482,0,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,0.25,0.00,0.00,"162,503.00",0.00,0.00,166.00,0.243243243,0.121621622,0.081081081,1,0,27
2025-11-24,ios,All,320421,67280,265886,23468,3253,0,0,0.383368569,0.325170068,0.305282555,3790691,700480,127,354.7503035,2.186123881,5.411562072,0.447269303,0.139359699,0.233729999,0.209973753,0.829802042,0.073241142,3253,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,816.96,740.09,260.71,"113,669,447.00","1,454.97",453.34,"74,892.00",0.330679157,0.253864169,0.201873536,"2,131","2,276",854
2025-11-24,android,All,323878,127128,173495,82948,4160,4448,625,0.309651475,0.095138992,0.041107808,3791603,738988,695,336.1459315,2.281686314,5.13080456,0.623430962,0.142956764,0.300647157,0.39251817,0.535680102,0.256108782,-288,2025-W48,Nov-25,23-Nov-2025,17-Nov-2025,25-Oct-2025,2025-W48,2025-W47,2025-W43,Nov-25,Nov-25,Oct-25,"1,048.48",658.65,455.02,"108,870,272.00","2,593.47",594.70,"97,373.00",0.289790306,0.157786181,0.098659333,"3,386","6,923","11,069"
2025-11-25,android,organic,226683,78157,131892,57239,2889,1981,241,0.326061321,0.191518468,0.107420495,2928996,547032,568,386.2981212,2.413202578,5.354341245,0.617688022,0.198467967,0.329433614,0.344785449,0.581834544,0.252506805,908,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,"1,166.97",562.11,"1,097.52","87,567,217.01","1,784.50",573.37,"74,677.00",0.339832869,0.144846797,0.094011142,"3,579","2,935","10,217"
2025-11-25,ios,others,824,229,530,161,2,0,0,0.243243243,0.064516129,0.1,5340,962,0,172.3300971,1.167475728,5.550935551,0.361702128,0.063829787,0.188106796,0.277912621,0.643203883,0.19538835,2,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,0.00,0.06,591.80,"142,000.00",0.72,0.13,155.00,0.042553191,0.042553191,0.085106383,0,1,"5,918"
2025-11-25,android,others,2466,1196,655,947,126,51,156,0.250479846,0.101654846,0.112348178,18032,4166,12,349.5251419,1.689375507,4.32837254,0.578027466,0.109862672,0.398621249,0.484995945,0.265612328,0.384022709,75,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,33.81,12.71,10.90,"861,929.00",72.83,13.84,983.00,0.254681648,0.101123596,0.069912609,135,125,97
2025-11-25,android,paid,45871,25934,17608,7583,132,1514,10,0.134615385,0.099601594,0.024857524,358187,79109,84,237.494648,1.72459724,4.527765488,0.488095238,0.035714286,0.23441826,0.565368097,0.383859083,0.165311417,-1382,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,18.44,34.36,3.85,"10,894,117.00",64.43,4.71,"10,753.00",0.238095238,0.107142857,0.023809524,137,345,155
2025-11-25,ios,WTA,1940,545,1376,227,72,0,0,0.166666667,0.222222222,0,15846,2859,1,216.6247423,1.47371134,5.542497377,0.714285714,0,0.222680412,0.280927835,0.709278351,0.117010309,72,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,10.00,18.89,0.00,"420,252.00",51.43,0.00,432.00,0.285714286,0.000000000,0.000000000,60,85,"1,981"
2025-11-25,ios,All,293638,55152,247669,19481,2364,0,0,0.330679157,0.280231716,0.276849642,3497196,620658,106,361.8141078,2.113684196,5.634658701,0.448209719,0.116368286,0.23962498,0.187823102,0.843450098,0.066343593,2364,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,"1,075.70",601.94,238.09,"106,242,370.99","1,059.57",275.09,"70,363.00",0.323379924,0.233163914,0.189326557,"3,253","2,148",860
2025-11-25,android,WTA,15841,8228,3004,6253,342,264,15,0.223880597,0.070707071,0.056074766,102116,25052,34,217.3972603,1.581465817,4.076161584,0.698630137,0.109589041,0.244176504,0.519411653,0.189634493,0.394735181,78,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,69.18,53.95,36.67,"3,443,790.00",238.93,37.48,"3,868.00",0.164383562,0.082191781,0.027397260,309,763,654
2025-11-25,ios,paid,6272,1519,4981,373,114,0,0,0.472081218,0.326732673,0.37037037,91086,17662,13,483.9213967,2.816007653,5.157173593,0.492957746,0.14084507,0.343590561,0.2421875,0.794164541,0.059470663,114,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,65.15,23.52,0.00,"3,035,155.00",56.20,16.06,"2,155.00",0.478873239,0.323943662,0.239436620,138,72,0
2025-11-25,ios,organic,284602,52859,240782,18720,2176,0,0,0.320194384,0.282258065,0.275840598,3384924,599175,92,360.6614289,2.105308466,5.649307798,0.441944848,0.115384615,0.237598471,0.185729545,0.846030597,0.065776066,2176,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,978.19,561.69,43.31,"102,644,963.99",961.67,251.08,"67,621.00",0.317126270,0.231494920,0.188679245,"3,055","1,990",157
2025-11-25,android,All,290861,113515,153159,72022,3489,3810,422,0.289790306,0.143135346,0.044182622,3407331,655359,698,353.3201529,2.25316904,5.199182433,0.612574342,0.163126593,0.310392249,0.390272329,0.526571111,0.247616559,-321,2025-W48,Nov-25,24-Nov-2025,18-Nov-2025,26-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,"1,205.53",596.59,394.82,"102,767,052.99","2,137.27",569.15,"90,281.00",0.302422723,0.126984127,0.081453634,"4,160","4,168","8,936"
2025-11-26,ios,paid,6077,1415,4880,339,109,0,0,0.478873239,0.35443038,0.192307692,84219,16847,11,473.4396906,2.772256047,4.999050276,0.395973154,0.174496644,0.340464045,0.232845154,0.80302781,0.055784104,109,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,54.59,20.20,0.00,"2,877,093.00",43.16,19.02,"2,069.00",0.483221477,0.248322148,0.187919463,114,57,0
2025-11-26,android,others,2364,1125,637,942,143,50,231,0.254681648,0.1375,0.114124294,17228,3964,12,356.7466159,1.676818951,4.346115035,0.617682198,0.091995221,0.396362098,0.475888325,0.269458545,0.398477157,93,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,32.09,17.46,"1,211.89","843,349.00",88.33,13.16,937.00,0.244922342,0.117084827,0.082437276,126,127,"10,619"
2025-11-26,ios,WTA,1830,515,1318,204,64,0,0,0.285714286,0,0.166666667,14511,2687,0,201.6453552,1.468306011,5.400446595,0.333333333,0,0.228415301,0.281420765,0.720218579,0.11147541,64,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,20.57,0.00,1.83,"369,011.00",21.33,0.00,418.00,0.111111111,0.333333333,0.111111111,72,81,11
2025-11-26,ios,organic,272440,47171,233090,16432,1952,0,0,0.31712627,0.264150943,0.271774722,3095782,564705,103,350.5058398,2.072768316,5.482122524,0.393890675,0.131832797,0.241370577,0.17314271,0.855564528,0.060314198,1952,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,690.07,481.02,33.97,"95,491,811.00",768.87,257.34,"65,759.00",0.329581994,0.246784566,0.221864952,"2,176","1,821",125
2025-11-26,android,organic,226082,77092,130916,60097,2979,2355,234,0.339832869,0.187096774,0.110882957,2654670,543889,567,368.2532577,2.405715625,4.880904008,0.621495327,0.187583445,0.331857468,0.340991322,0.579064233,0.265819481,624,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,981.78,550.81,5.99,"83,255,433.01","1,851.43",558.81,"75,027.00",0.336448598,0.151535381,0.094793057,"2,889","2,944",54
2025-11-26,android,paid,44771,24969,17374,7741,96,1461,17,0.238095238,0.088541667,0.02296604,326589,77411,81,228.4123875,1.729043354,4.218896539,0.435897436,0.012820513,0.239574725,0.557704764,0.388063702,0.172902102,-1365,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,31.43,24.08,25.29,"10,226,251.00",41.85,1.23,"10,726.00",0.089743590,0.038461538,0.025641026,132,272,"1,101"
2025-11-26,ios,others,755,220,521,114,0,0,0,0.042553191,0.04,0,5061,861,1,184.4860927,1.140397351,5.87804878,0.545454545,0.090909091,0.194701987,0.291390728,0.690066225,0.150993377,0,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,0.09,0.00,0.00,"139,287.00",0.00,0.00,147.00,0.272727273,0.045454545,0.045454545,2,0,"1,707"
2025-11-26,android,All,288871,111013,151926,75322,3481,4134,501,0.302422723,0.159278148,0.042953397,3092353,650073,691,337.2497724,2.250392044,4.756931914,0.627611635,0.152806227,0.313125928,0.384299566,0.52593026,0.260746146,-653,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,"1,055.15",589.65,404.54,"97,421,679.00","2,184.72",531.92,"90,453.00",0.293856103,0.133387227,0.087308003,"3,489","3,702","9,418"
2025-11-26,android,WTA,15655,7828,2999,6542,263,268,19,0.164383562,0.085365854,0.051948052,93866,24809,31,197.8055573,1.584733312,3.783546294,0.819672131,0.229508197,0.240434366,0.500031939,0.191568189,0.41788566,-5,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,56.22,30.65,3.06,"3,096,646.00",215.57,60.36,"3,764.00",0.180327869,0.032786885,0.049180328,342,359,59
2025-11-26,ios,All,281101,49321,239809,17088,2125,0,0,0.323379924,0.262256809,0.266583229,3199573,585099,115,351.7497341,2.081454708,5.468430129,0.398023994,0.13549753,0.243304008,0.175456509,0.853106179,0.060789538,2125,2025-W48,Nov-25,25-Nov-2025,19-Nov-2025,27-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,764.47,513.76,211.93,"98,877,202.01",845.80,287.93,"68,393.00",0.343398876,0.244382022,0.214887640,"2,364","1,959",795
2025-11-27,ios,WTA,1914,547,1358,214,80,0,0,0.111111111,0.4,0,15066,2662,0,215.4378265,1.390804598,5.659654395,0.272727273,0.090909091,0.221003135,0.285788924,0.709508882,0.111807732,80,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,7.11,28.40,0.00,"412,348.00",21.82,7.27,423.00,0.090909091,0.000000000,0.000000000,64,71,"4,004"
2025-11-27,ios,organic,271972,48837,232361,15903,1902,0,0,0.329581994,0.270566728,0.222148541,3071599,548450,126,357.463897,2.016567882,5.600508706,0.414595028,0.138732959,0.241374112,0.179566279,0.854356331,0.058472931,1902,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,643.34,482.96,46.65,"97,220,170.99",788.56,263.87,"65,647.00",0.314354451,0.259021652,0.230954290,"1,952","1,785",210
2025-11-27,android,paid,41294,21960,16944,6864,106,1496,10,0.08974359,0.078431373,0.0231727,317340,70666,92,243.511745,1.711289776,4.490702742,0.507042254,0.042253521,0.242141716,0.531796387,0.410325955,0.166222696,-1390,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,8.62,17.96,44.54,"10,055,574.00",53.75,4.48,"9,999.00",0.126760563,0.042253521,0.042253521,96,229,"1,922"
2025-11-27,ios,paid,6084,1436,4896,317,112,0,0,0.483221477,0.285714286,0.201923077,83171,16547,14,484.1457922,2.719756739,5.026349187,0.487179487,0.192307692,0.34418146,0.236028928,0.804733728,0.052103879,112,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,52.67,25.14,0.00,"2,945,543.00",54.56,21.54,"2,094.00",0.474358974,0.314102564,0.192307692,109,88,0
2025-11-27,ios,others,775,220,507,136,0,0,0,0.272727273,0.035714286,0,4841,833,2,165.5148387,1.07483871,5.81152461,0.418604651,0.279069767,0.20516129,0.283870968,0.654193548,0.175483871,0,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,0.00,0.04,0.00,"128,274.00",0.00,0.00,159.00,0.209302326,0.093023256,0.162790698,0,1,7
2025-11-27,android,WTA,14483,7117,2939,5900,345,265,19,0.180327869,0.125,0.046783626,91215,22518,25,206.300076,1.554788373,4.050759392,0.731343284,0.149253731,0.246841124,0.491403715,0.20292757,0.407374163,80,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,47.43,40.38,0.23,"2,987,844.00",252.31,51.49,"3,575.00",0.313432836,0.059701493,0.089552239,263,323,5
2025-11-27,android,others,2248,1028,628,893,142,46,210,0.244922342,0.134777377,0.089098532,17137,3719,15,380.5209075,1.654359431,4.607959129,0.575615475,0.106682298,0.409697509,0.457295374,0.279359431,0.397241993,96,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,35.02,19.81,93.64,"855,411.00",81.74,15.15,921.00,0.260257913,0.128956624,0.087924971,143,147,"1,051"
2025-11-27,android,organic,213533,67497,128583,53748,2700,2141,256,0.336448598,0.164897381,0.100834939,2627374,510382,557,391.28242,2.390178567,5.147857879,0.622427253,0.173882186,0.338373928,0.316096341,0.60216922,0.251708167,559,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,"1,002.28",477.38,13.41,"83,551,708.99","1,680.55",469.48,"72,254.00",0.313697658,0.147622427,0.088005678,"2,979","2,895",133
2025-11-27,android,All,271558,97602,149094,67405,3293,3948,495,0.293856103,0.148163101,0.039714688,3053066,607285,689,358.8571797,2.236299428,5.027402291,0.613338962,0.147319544,0.319449252,0.359414932,0.549031883,0.248215851,-655,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,"1,022.91",532.50,391.90,"97,450,538.00","2,019.73",485.12,"86,749.00",0.289166667,0.135416667,0.086666667,"3,481","3,594","9,868"
2025-11-27,ios,All,280741,51040,239120,16569,2094,0,0,0.343398876,0.267255217,0.217737003,3174677,568489,142,358.716169,2.024958948,5.584412363,0.423156444,0.148862853,0.243366662,0.181804581,0.851745915,0.059018811,2094,2025-W48,Nov-25,26-Nov-2025,20-Nov-2025,28-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,729.72,519.81,182.90,"100,706,336.00",886.09,311.72,"68,323.00",0.326698696,0.258064516,0.223061084,"2,125","1,945",840
2025-11-28,ios,organic,265966,45954,228549,15516,2599,0,0,0.314354451,0.270008084,0.225263158,2973547,510909,100,334.7313642,1.920956062,5.820110822,0.417450813,0.153122327,0.24345969,0.172781483,0.859316604,0.058338284,2599,2025-W48,Nov-25,27-Nov-2025,21-Nov-2025,29-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,597.90,530.84,300.50,"89,027,162.01","1,084.95",397.96,"64,752.00",0.330196749,0.289136014,0.217279726,"1,902","1,966","1,334"
2025-11-28,ios,paid,5926,1339,4753,331,89,0,0,0.474358974,0.335443038,0.3,78654,15520,15,441.4365508,2.618967263,5.067912371,0.540322581,0.185483871,0.357070537,0.225953426,0.802058724,0.055855552,89,2025-W48,Nov-25,27-Nov-2025,21-Nov-2025,29-Oct-2025,2025-W48,2025-W47,2025-W44,Nov-25,Nov-25,Oct-25,53.13,35.22,0.00,"2,615,953.00",48.09,16.51,"2,116.00",0.419354839,0.346774194,0.225806452,112,105,0
